"","Q158","g","F1","F2","F3","F4","F5","h2","u2"
"174","5f8cbc5c355ea745e6cef2ca",43.7271870152143,15.4788465314694,4.18845178517454,9.89474864783666,13.3063146519012,19.8095979073955,60.4720996799764,30.5279003200236
"175","5f87d9bfc31a1322cfc32cbd",25.7312641592224,2.94260569392691,3.06719349416494,7.11711933495986,8.95520970556246,16.6448841215445,36.6762795026481,20.3237204973519
"176","616b175162ff5e38795d3321",63.3218265897969,14.8258119772578,17.3558166106214,18.0224968968075,16.0705288925459,21.5997383682478,86.5364727907839,43.4635272092161
"177","600e661d49a93a6ec48ebb45",28.4934874914023,4.7724248560611,4.02422760061667,16.1140572918841,8.36670580539432,12.9386900129292,43.0334045088506,22.9665954911494
"178","60a6d23be0df47aadc568e37",20.8859873697903,2.80061896750341,3.62575513772311,16.8118504061999,4.97387679462055,7.90751135086506,32.998131374522,19.001868625478
"179","6168bf103be4a9dc6dee93c4",26.4173454928452,3.15582773755796,4.35278186294958,14.6387965420624,7.39150316187294,13.1007155689603,40.1660455764657,21.8339544235343
"180","5e5080883771350caf2d9fda",51.7229932544647,13.9170752095167,9.58120787917824,16.7723758358707,15.3872683317383,19.4159951447902,72.2608370830007,37.7391629169993
"181","5dd371cada167d3773d4ee9e",62.9027048990283,15.8214890425821,15.6448922770674,18.2904506162965,16.7760607279531,21.6289003857406,85.9851629163473,44.0148370836527
"182","615dd68523c38ecff40b29b4",50.0988487307263,8.27575578479019,13.213269790455,18.0718640457886,11.5028098277973,21.4695927154708,70.2954593056822,36.7045406943178
"183","6107acfe97c63575a2344e36",41.9890490110139,3.13069924282307,14.8497068366496,16.9107531789865,14.3169042027566,11.373437124905,59.4140356674293,29.5859643325707
"184","5f985596be2ea910b23827ed",49.2880312045244,18.2054059141363,9.34579120739537,15.0543186645795,11.0202462212979,16.0017075179599,69.1949868632297,31.8050131367703
"185","5c52016a3146f80001d47b26",51.7506287102148,14.5806994753646,9.85134234352213,17.2015925661749,15.5599774873883,17.8226500965839,73.9296523634444,34.0703476365556
"186","61523ad1ae3acee5b3f7287b",32.4575743338191,12.6423125489741,3.59831792465734,2.74688438584569,2.75623960019274,21.6956548811628,42.8738016276896,22.1261983723104
"187","60fe38317cb19f2601f75e05",44.96867487328,16.9896026226516,3.57223898858788,17.2418769530566,12.3953669062141,17.9075026140569,65.700050086261,31.299949913739
"188","614dd04f946867282d817c11",55.362217546798,13.9993408300314,12.4416061985852,16.8475627381993,13.7453080638027,21.6468778103757,77.3827080115934,36.6172919884066
"189","60fdc934e81b93f92f561d76",27.868095247135,3.5542076292665,5.6129740492138,9.97374288537101,15.0528945029157,7.64318238330858,40.553288001203,20.446711998797
"190","5bbf523d83f9790001ce549a",25.0419733328601,3.39356504969937,5.01279794558736,6.87791534160053,10.9045283466913,10.2504339061931,35.7638666888162,18.2361333111838
"191","5ea8154dcfd4dd20473ed88e",48.0870102640975,18.4835631312534,9.49453114231375,13.1125788014357,15.8725767095635,9.94988528190489,66.2297852890492,30.7702147109508
"192","60a717d4240ef9af015a6258",58.2889904621137,20.0716761582394,12.2736286523689,17.6353818491815,16.7545963910493,15.2959927805776,80.8595758732825,38.1404241267175
"193","614fb4cad115bf288f786dee",43.3621153869381,15.6950604751967,8.15465418859459,17.078632220642,14.444867022719,8.06562671817536,63.474557123605,26.5254428763951
"194","5f4a7a00dc1bde60ab8f7ac5",54.7690624271279,19.116944593744,14.2247205896881,18.1339610596209,9.30870920079563,15.2601027315644,76.5854008708923,34.4145991291078
"195","5dedf0483711364928753ecd",50.5638585754853,15.0351866294702,13.2373389596162,15.9511054860422,6.94302015818932,19.1712171842895,69.7021853965016,35.2978146034984
"196","5f244e0d0d7f44018faa3938",41.5538791953976,10.5126732234105,8.89743029830402,12.1302257604996,11.9401041349241,15.6221435732823,57.7069863236042,30.2930136763957
"197","60a30f9cd72ab8c6198d1bf6",48.3970189693493,12.3108237597484,8.78415026008247,12.3053091080962,16.1126862188183,19.3732369145246,66.2526274520472,34.7473725479527
"198","58d9a79c33fef3000118abdf",20.3728737685513,3.53992831133618,5.22665817199396,12.7515812416077,5.10685279860141,5.62441590447319,30.8883494723471,17.1116505276529
"199","61672728d4ad3f70cc6a0199",45.4558367566297,12.4889205767329,8.68633390282957,13.6223532654787,13.4099852291243,16.9918498980192,64.864414658771,29.135585341229
"200","5f7058deeb83ab60bb836eae",59.9437942660427,17.4151221633185,16.5015496215025,17.2740388844463,12.378557396857,18.7659668533386,82.0322897916019,38.9677102083981
"201","56259489ed6e5a0005c80fde",62.1270194423735,16.2972885425539,17.1208640875243,18.2395609018072,16.5232870456986,17.855877156885,85.2560018370339,40.7439981629661
"202","60f592f40e80188d5bc991e8",29.2528528838466,6.54058014892193,4.1544930850696,10.426404742861,14.6829443409332,8.3660877187704,40.9199120719922,23.0800879280078
"203","6131ed11a918100d4f4a2452",48.0704914326521,7.45765064519836,15.0035350561846,16.0616340311555,12.6303559312766,16.6366858173498,67.0548580665043,32.9451419334957
"204","5c6b52dfd6c7500001a05278",51.3739741322672,15.266200678201,11.5983014952827,8.93147201601126,14.4335460933491,18.9014761170237,68.527354011163,33.472645988837
"205","610dd0f870a5bf4965e59351",54.3182896053411,20.1871128820132,4.62828507435076,17.3985854080747,16.5985835396694,21.6953177191972,76.9990514098292,39.0009485901708
"206","5a95fee189de8200013eddd4",46.0416953980767,10.7298087975801,10.4465227594542,17.6660846981719,11.7858893896488,16.8088292119242,65.2418101263353,32.7581898736647
"207","605cd1b167207b8209b39fee",28.1890865424516,5.48799136975631,3.07592345455545,14.5218376154282,2.1687033868144,19.8984279003486,42.4412692009959,23.5587307990041
"208","58d069219dbe3f0001258793",50.8012147212729,12.8712771585089,11.6363785850283,17.7605044808446,14.5886080070851,16.421006180661,70.7625582044299,36.2374417955701
"209","5a0071766e1ea9000124db35",23.2187084350452,2.90693582704606,5.47470713326332,15.7010041022276,8.59982663473806,5.29608625327997,35.241161606644,19.758838393356
"210","5eee7448b465303350093b53",31.0100906978326,7.10110985917006,5.00718883383031,10.1425562107229,5.58374466120803,17.8313572134971,43.2630789111887,24.7369210888113
"211","5dd4189ef30aa640b4e9c094",50.5510462702333,12.3161697169785,10.6872484866764,15.6278516220162,12.8462522272605,20.9980659648341,70.3559522627653,35.6440477372347
"212","5eeb19d4e0d561256d56d129",39.6644863977507,6.14918886380075,8.69260115657671,16.5988799199559,11.2635811143273,17.049890251641,56.4373773308186,31.5626226691814
"213","5e3b8f110d41ad3a7bc35019",48.618199001221,12.2274397486919,11.8823133022282,16.8760941118554,10.1256790864018,18.4289094190307,69.9167364126574,31.0832635873426
"214","60cc67809f92d570ba4dc2c5",26.122642561447,3.5160148170609,3.05268129255747,11.4735782821808,5.20063926156817,17.9777896133683,39.0008009055194,21.9991990944806
"215","5bf9bd81549c180001dab194",39.9354342741525,8.50971773452441,6.09873578081727,14.0504185367568,13.8353920238871,17.3755470515443,56.7854237014619,30.2145762985381
"216","5f1dea279f4818757f07f087",50.7660820295753,17.2151162092734,10.8704641011401,17.8233799071397,13.013871610732,13.6632006926807,71.6184758807723,33.3815241192278
"217","6016f95c56f32e8df6e841af",50.0496699916532,17.8358764318287,9.25498025525495,16.59318606039,10.140390551113,17.7926370574693,70.2512060792523,33.7487939207477
"218","607dd7414afd1bb8bce441d9",42.3647389300857,11.8261787016488,6.15850127279781,14.0248973147138,10.4230923142011,19.9991798615616,59.5278583413141,31.4721416586859
"219","604dff87be5115f1266d3963",39.9510324111953,19.5995824442936,3.96323650623199,17.1804622271067,5.79847107767351,13.1746773216357,58.5778977911854,25.4221022088146
"220","604c116bbb5f48fd0489e799",46.9267355627868,16.6306558486735,7.83983821019645,14.9054374140462,12.4982599382652,15.5470551199656,66.8549065171128,30.1450934828872
"221","6086d528a18b6ba74ce0cd10",68.6451310091189,19.9111432695885,17.5675471224833,18.3842176533777,16.8186298822122,21.7630270057229,93.3528150218396,45.6471849781604
"222","6121be9a77c602b1d877d7f0",56.4114278808189,11.777733194765,15.6505402865535,17.0677109902287,16.5183821171511,18.0865754205214,77.6891114914013,39.3108885085987
"223","5dd406d9c23e0d3e6dacc034 ",55.7122331718864,15.5060373149145,15.2373030059973,17.8945235520211,8.87523390395115,20.0691419424698,77.2115136581961,36.7884863418039
"224","559b1e92fdf99b426abb6227",24.2015587805394,6.52552451024888,5.20370270794804,9.24057584750482,4.83405730655256,9.52696880973273,34.4335482409196,18.5664517590804
"225","5c4f8e27232d020001303d05",28.9890120068078,7.92131646231764,4.80217875366786,6.03804750592174,9.39440387054478,12.5622223858178,39.9338129554231,20.0661870445769
"226","61023e0830e893bec6bd8f3c",40.5405084087393,15.1312360570514,3.17703004080468,15.4082831719949,10.2500037677251,17.4067067741812,59.5367343453427,28.4632656546574
"227","60fd60e7587e4f2e860338b4",48.8096068642048,3.5525104917276,16.8300074986283,17.8667771169507,16.0583113322458,15.4710561056661,67.9369000722751,35.0630999277249
"228","5eea49c09e6f8711b4cdf3bb",39.9433623816315,11.8288819200811,2.97026553962225,11.4999283002928,12.1273980873968,21.1134881262937,57.4635636366176,29.5364363633824
"229","58afadc49f78e200018fa48d",50.8572961516547,12.9741025971621,13.1375315550816,17.2515573133034,12.7021003555312,16.0919594443311,70.2654879188815,35.7345120811185
"230","60a17df4d93b81310ff230a5",39.133536848583,9.73785015970075,7.55864152763878,17.6216104823197,13.9380995874853,10.4961498364999,56.2290595853727,28.7709404146273
"231","610007892f2dabc60995016c",26.2945550911832,6.45851886843661,4.15588873383668,9.16763478833748,2.35104674530569,16.7414391095551,37.123323721165,20.876676278835
"232","606914247bb27e46eaf3428b",45.5827010347331,7.48567074519807,16.5717212450003,15.0292622580471,12.329160851908,11.3272433535586,62.0726312379482,29.9273687620518
"233","5abc27db68b65b00018d000f",26.142125444082,3.35594487403504,10.9979229217818,11.5429532944092,6.12507131163217,4.76261727816483,36.4312078215113,17.5687921784887
"234","615001d094ff3a75f45b36b0",43.9828820172577,17.6691567134401,9.91271316277411,12.0232591675502,8.75775291312686,11.7791951845549,60.7168228873442,26.2831771126559
"235","5ea3a20ac30a773368592f9e",57.5013627214538,11.0914735640067,14.8866721068808,18.3503140066065,16.6323215919008,20.9744131139237,78.7909602310152,42.2090397689848
"236","5f026263945c554052bf7379",37.9565376463114,15.9335455540666,4.42983105613893,13.5194208696883,6.93529847069862,14.8374974969496,54.2846332761033,26.7153667238967
"238","6152baaee07bc0fe95137cac",39.6882404836269,14.3450242009252,9.7266623689013,12.025932825799,7.45307842790682,11.2340419145321,55.5137838704536,24.4862161295464
"239","5a9c44d2f05361000172055b",33.4631699347189,4.52466826155323,9.30950238666072,13.3562399516768,10.3103685160072,11.6395823371048,48.3661181585311,24.6338818414689
"240","5f35aee96919ed5bb7697734",27.093162149479,12.0022592396716,2.96518973665118,12.0850404410743,10.7311736582925,3.30119024934997,40.5700429976478,17.4299570023522
"241","6167007b6e2a3e28b639498e",58.3826537107835,19.274138156631,15.4471767521716,14.6556369809092,8.67695645699515,20.7404503213739,79.1884348323518,36.8115651676482
"242","611a1b05104423c73d386b55",54.0880154895625,20.2037888822075,10.4776685454041,17.0558524455151,9.33923099921762,19.3294442073403,76.2266238966756,33.7733761033244
"243","614bbefcf812159d1f0bc2e3",36.0023030247493,3.71285120110011,6.17429582707221,15.0117582471023,12.4340593974852,18.3902129927265,51.5217253616063,28.4782746383937
"244","60ae54561666056b2558ba4d",41.4732937373221,16.3406076202645,3.93977900099018,17.2935722155026,10.9871619819315,14.3975251333234,61.1521777965519,28.8478222034481
"245","6100481dd1b1b838ba53030f",44.2556865407462,9.84450689612232,14.2237071115303,15.9722109979798,16.0444766986452,6.09199945685612,61.1037019226464,29.8962980773536
"246","60897a1d66afbbe1bb33a8e2",54.6265361576749,16.4055033409216,12.9367391702542,13.8776745791734,13.5812411760529,18.4492323303716,74.6904445331453,35.3095554668547
"247","5e2d3e464b8a1a33ef37b241",50.3409047498613,12.9044214524411,12.3298435464509,17.5476199764004,12.2831611692553,16.9581881481983,70.4691556118218,34.5308443881782
"248","5dd446ab87c1fd43fbb49aa1",37.935542520917,17.5976118859932,3.40272688212131,16.0653656616193,10.7265536524898,9.40768941132211,56.4146401430387,23.5853598569613
"249","60fd6f291baf2fd3c9d68e36",43.6604750695652,6.59735144035416,15.4223658758347,17.9096120341616,14.2967140906029,8.10404384559344,61.4723994282932,29.5276005717068
"250","5e04446a783225ee6e9ed929",16.8746274994482,2.74003430835621,4.22994007587242,10.5630713376919,4.52828329775337,4.76452879823481,25.2502485943887,13.7497514056113
"251","6127c6162228b9657b189855",37.1263772997536,6.519592437875,7.98588142450107,16.8692562210663,13.7942957370638,11.4294700170882,53.7286698197036,28.2713301802964
"252","5f50468c0868af1baaec306c",51.7000595779831,18.316171355028,8.10743410876792,16.4880083783574,13.7198374692325,17.9854950801855,73.8223572050112,34.1776427949888
"253","5f39eb3c94f71318adf97910",55.5220747331358,13.9938033181468,12.9258642148396,14.6716746576846,14.9407128991573,21.0548045145803,76.4414742194311,38.5585257805689
"254","614e0c53139a2a838010794c",27.8596441877388,8.36093973622905,3.35807505667732,16.7811861467205,4.70895373833062,11.8090064685119,42.8028443585358,21.1971556414643
"255","5ba78b71d60daf0001532d5b",37.1674329327075,16.7955794932194,3.64332674743855,12.9792860910536,4.47091037930198,16.5139591104162,53.4814305549328,24.5185694450672
"256","5f989fa02b5a611b2df1a305",41.1355950023382,10.2748573686732,8.71879703412194,17.5339818191956,13.0310118392494,11.8307450823527,59.160249760791,28.839750239209
"257","610b54b42cee1ac56987933e",31.0659007562115,11.9489469635206,5.05705101000381,16.0024136590749,2.82980655005727,11.5339127285558,47.0099589504882,20.9900410495118
"258","61351c3a1e3e96156bc86116",52.2405498977872,11.8022374428459,11.9656131245927,17.761220255455,13.4749569811924,20.4016443498986,71.8404411721579,38.1595588278421
"260","5ed5ac56ee608714bb21075d",40.20399568504,14.0441862037354,4.56219754203393,4.17103140664099,11.4484609877184,20.5535601740305,53.5210208530732,28.4789791469267
"261","5c3399d8cb218a000176c6c6",51.1234940327458,13.3813744815953,12.4220787046414,15.3714692876562,13.3863851181638,17.3768374300006,70.8577498979595,35.1422501020405
"262","5f3c73590bf2cbad7df6e35f",35.4888964040749,6.8850721746181,8.28840883263665,15.2422172596638,11.7695194409067,10.8950051773433,50.3917743446071,27.6082256553929
"263","5be8de2ed3560900015c743a",44.8835061732116,16.1863697506725,4.00541433559537,17.1740756249397,16.0912810174887,14.5562100523169,65.3532447174241,31.6467552825759
"264","5b0029933c08a1000156662c",41.9076499585775,13.729448736157,9.10742101882365,14.8365639203328,12.3797930097575,10.0211451491844,59.5145019698799,27.4854980301201
"265","5fe11e55e66d7fb4fe5629d5",65.135051282088,19.8968073659028,15.1794174885793,17.9498052841715,15.231217542171,22.1984786625327,89.9905019626164,42.0094980373836
"266","611285de4477f8152efce6e8",45.4888099547634,6.05623888386408,10.7091465000979,14.4216203018496,15.4161912850631,19.5175358672029,62.8569117735006,35.1430882264994
"267","5c1053202b16ba0001c86317",17.6805764482704,2.92746507572933,3.07917731164387,16.7624918315487,5.24825734575824,3.71386848287565,29.6316116198207,14.3683883801793
"268","5d26aaf4665b0a00174b8f03",38.0989363870521,8.08938076806676,5.80526919383807,16.7787955398429,9.27810072488082,18.7410936247354,55.8640725305349,30.1359274694651
"269","61bb38b540db417c1a138ce7",38.2549964675831,17.3326792509421,3.96875427070997,16.547043482589,5.20504295076095,14.4158271862717,55.8428633151663,26.1571366848336
"270","60f0ae9c7798b3360564605a",49.6322081860708,3.5143023110839,14.5290762082244,18.064078646888,16.2000190648037,20.1010591217119,68.8587709418431,38.1412290581569
"271","5eac65aec4ed450f4df4868f",43.4279093862013,7.0934050077469,12.4313566459664,17.486184832103,12.2654746604534,14.0382875159852,62.1603051701301,30.8396948298699
"272","6009a44e7fcfa0016fe05284",21.2486039252611,2.76281337250769,3.86111615050988,9.55276755743646,3.76377899089884,12.9158474941633,30.369047890341,18.630952109659
"273","6078b4ad9006e4f6572dde97",38.5329259014599,13.0909417349053,6.90190946771337,6.32256897704557,11.1973690384855,14.7943983080278,51.4817793964891,27.5182206035109
"274","5f2736722eb8e2518d269b3f",39.6636134227445,7.2225515296123,8.66002779682161,17.6570010545168,12.4765618239028,14.0597220203,58.3268680176785,28.6731319823215
"275","60f881570b5129e5cf863e93",35.6403872796612,4.48287737924581,8.37793128216359,12.9517488410645,12.387728144437,14.5116920347302,50.5687075835082,27.4312924164918
"276","60fcec383dab931ff7a69163",60.1048656219733,17.4692691846016,13.3060443651882,17.8570570407543,15.6163527293303,20.5377896306945,84.1629139882676,39.8370860117324
"277","5c3517a567013e0001eff811",33.9529343998831,14.565922889148,3.20462344769509,14.7686647797517,4.22507263868017,14.6536180685174,50.4517870320148,23.5482129679852
"278","5e01570d9b92b1d2a3936dd6",52.8367764221673,13.3099255059838,11.2298797660622,17.4418623359633,15.0718534700658,19.1632240690541,75.698804187783,34.301195812217
"279","615a52dc1023ec320abdd0b6",41.460794763133,12.4034707663771,6.61213147127438,17.1507541368411,8.98605407364371,17.0803549113126,60.2415599202847,29.7584400797153
"280","5baa8cafc67122000123cab1",60.776902661814,14.7644345237862,16.3973594197021,18.0955304384436,14.9574050731586,20.5306926256983,84.939626786149,39.060373213851
"282","6112cc420c68ea993ade2533",57.7589504519731,13.4417434999877,14.1532300300073,17.9945733513883,15.8858432887522,20.4793356435617,80.4869889021977,39.5130110978023
"283","5ff3b5986d65c5a24eebd036",28.5091207495778,3.4776569847016,3.93555455064407,15.5909520951161,9.25216371227293,14.1169238327382,41.7930632094751,25.2069367905249
"284","60fef776764b4a937769f84e",41.8879955575991,13.9283810181122,3.33560461475479,16.976803086636,12.0061332279963,18.1254716222948,62.0584637204825,29.9415362795175
"285","61560db6a537f0c454b23db0",36.6579459277042,11.3266430976975,5.50779070979391,17.027046847415,11.4709600192691,10.8396986139036,54.5422885924108,25.4577114075892
"286","5c5c75d6329ee20001083061",40.9812769773699,18.65746190098,4.11130829833593,7.0392991061501,5.73411611007565,20.7487588864703,56.356977657296,26.643022342704
"287","5d49fe88818c95001d3c42c6",34.7292837795763,7.97273802599232,6.49543525685099,17.7467675032834,10.8337099261123,10.9143087512926,49.7342057630582,29.2657942369418
"288","6100d12602dbc013bf326e62",50.2500041246482,17.3441189275735,8.11523485456411,15.7449735800208,10.6896560336011,20.3832799546639,72.0558595943905,32.9441404056095
"289","611d2052a2e24732a40fe5c6",31.2114613685402,11.5723305258576,5.57534705256745,10.9217444326975,6.02483484441212,10.8468750927518,44.286765054423,21.713234945577
"290","5e500ab1ec45d305b6b82d9f",48.0457524942135,6.83717222999676,15.7071795647146,17.7090709941279,15.9605452899404,12.215365684367,66.5598819599973,34.4401180400027
"291","60fcbd199a46e6cdec74aedb",53.7396208993812,13.6481385954506,13.8542630576673,10.1836517431745,12.4647258724498,22.078196582576,70.7407047011908,37.2592952988091
"293","60dca5d351d99ef73b2f8994",24.1384956598126,2.87633357062138,2.9692638401602,5.72745825196265,9.98716219465539,14.2645003504804,34.2544962528846,18.7455037471154
"294","60fcb8dd8973c23767efec22",47.5817535194595,9.48427001947614,13.9125859039475,16.150850450495,11.802754307484,15.8793358331205,67.0339359470904,30.9660640529096
"295","61637bc716d398a46fe8e92c",52.979899766239,19.9903200006757,8.57592013141266,15.9201186886702,14.977586889522,16.0891054522369,74.224087435286,34.775912564714
"296","5bfb2656cad1240001e8e8a8",20.3113710429227,2.62173060283032,4.81608633210903,17.2931014177089,4.70965895912958,5.43594131265538,31.5795295836804,18.4204704163196
"297","611267d44fb8536ce68fe464",51.4928199809302,14.1637424710575,13.1378256798478,17.192883505996,12.1862594801346,16.0627727474462,71.2826885310808,35.7173114689192
"298","60e9dd69a621497f1f8d3c2b",55.853034076381,11.8864490335918,16.6438368706558,17.2081221830854,10.0063161006275,21.8118251965424,75.408720494043,39.591279505957
"299","5b954f10754b700001f06bf0",39.1347063255405,11.4589635686584,5.64238407521834,15.6751657098128,12.8613277915055,13.390561017006,56.8967026494073,28.1032973505928
